,IVV,IEF
2006-12-01,0.8696285599673221,0.13037144003267787
2007-01-01,0.8401054185140997,0.1598945814859003
2007-02-01,0.8506827818083328,0.1493172181916672
2007-03-01,0.7544113492528859,0.2455886507471141
2007-04-01,0.7924780047085146,0.2075219952914854
2007-05-01,0.8765913889089063,0.12340861109109369
2007-06-01,0.9154306992266856,0.08456930077331437
2007-07-01,0.552165394791997,0.447834605208003
2007-08-01,0.7295170227015324,0.2704829772984676
2007-09-01,0.7321700757102305,0.2678299242897695
2007-10-01,0.6832597631631744,0.3167402368368256
2007-11-01,0.5373320512755752,0.46266794872442485
2007-12-01,0.6454982819122109,0.3545017180877891
2008-01-01,0.7280441806328025,0.2719558193671975
2008-02-01,0.694202152602788,0.30579784739721205
2008-03-01,0.6257033134032023,0.3742966865967977
2008-04-01,0.5744997955960379,0.4255002044039621
2008-05-01,0.3304717265998404,0.6695282734001595
2008-06-01,0.5840770651618163,0.41592293483818366
2008-07-01,0.42913690519555414,0.5708630948044459
2008-08-01,0.23854604264484516,0.7614539573551549
2008-09-01,0.33300083838200273,0.6669991616179973
2008-10-01,0.15880984342338927,0.8411901565766107
2008-11-01,0.2216497863286697,0.7783502136713303
2008-12-01,0.09022672263626129,0.9097732773637387
2009-01-01,0.546403666699074,0.45359633330092597
2009-02-01,0.40162807411922774,0.5983719258807723
2009-03-01,0.549750636065405,0.450249363934595
2009-04-01,0.43152223548096985,0.5684777645190302
2009-05-01,0.28941987636550803,0.710580123634492
2009-06-01,0.4388593979502427,0.5611406020497574
2009-07-01,0.25968043578055916,0.7403195642194409
2009-08-01,0.3906141269996989,0.6093858730003011
2009-09-01,0.5088965965700933,0.49110340342990666
2009-10-01,0.48234034448760466,0.5176596555123953
2009-11-01,0.5990120522250125,0.4009879477749875
2009-12-01,0.6180551300010727,0.3819448699989273
2010-01-01,0.6257286821128218,0.37427131788717816
2010-02-01,0.7943683776034072,0.20563162239659283
2010-03-01,0.6763080983721577,0.32369190162784234
2010-04-01,0.6721243987422039,0.32787560125779613
2010-05-01,0.5750859206032403,0.42491407939675974
2010-06-01,0.8853587924762066,0.11464120752379336
2010-07-01,0.37937990408650235,0.6206200959134976
2010-08-01,0.45174701994949035,0.5482529800505096
2010-09-01,0.41840504745588886,0.5815949525441111
2010-10-01,0.525878959334285,0.47412104066571503
2010-11-01,0.3900819749272983,0.6099180250727017
2010-12-01,0.5584223493772991,0.44157765062270093
2011-01-01,0.6179095486904493,0.38209045130955066
2011-02-01,0.5645940139886662,0.43540598601133385
2011-03-01,0.3891629600179894,0.6108370399820107
2011-04-01,0.5571326423166891,0.44286735768331087
2011-05-01,0.572617588406747,0.42738241159325296
2011-06-01,0.5913561929026164,0.40864380709738357
2011-07-01,0.4655852271308721,0.534414772869128
2011-08-01,0.4905622585469522,0.5094377414530478
2011-09-01,0.5465046193206117,0.4534953806793883
2011-10-01,0.22049787481108998,0.77950212518891
2011-11-01,0.5089822259954747,0.4910177740045253
2011-12-01,0.3771025841181402,0.6228974158818599
2012-01-01,0.2999983083137708,0.7000016916862293
2012-02-01,0.33913783951953375,0.6608621604804663
2012-03-01,0.4865592855125339,0.5134407144874661
2012-04-01,0.39608204017759097,0.603917959822409
2012-05-01,0.4074645898185738,0.5925354101814262
2012-06-01,0.4618307058474644,0.5381692941525356
2012-07-01,0.40693713306338636,0.5930628669366136
2012-08-01,0.6485243926549527,0.35147560734504735
2012-09-01,0.7466649084231983,0.2533350915768017
2012-10-01,0.5436524327012897,0.4563475672987103
2012-11-01,0.7472742736136112,0.2527257263863888
2012-12-01,0.6374743313544738,0.36252566864552616
2013-01-01,0.6885593831217093,0.3114406168782907
2013-02-01,0.8529721270944389,0.14702787290556107
2013-03-01,0.6806756234442142,0.3193243765557858
2013-04-01,0.652291637026112,0.34770836297388796
2013-05-01,0.8777310033573219,0.1222689966426781
2013-06-01,0.7746450046741187,0.22535499532588132
2013-07-01,0.8721015364605679,0.12789846353943213
2013-08-01,0.7210389773518894,0.2789610226481106
2013-09-01,0.7856150257683429,0.21438497423165714
2013-10-01,0.6431957256064196,0.3568042743935804
2013-11-01,0.7575837571227282,0.24241624287727181
2013-12-01,0.7978794572783292,0.2021205427216708
2014-01-01,0.7836565955900727,0.21634340440992728
2014-02-01,0.612385865962069,0.387614134037931
2014-03-01,0.7104690028491728,0.2895309971508272
2014-04-01,0.7416074840441975,0.2583925159558025
2014-05-01,0.6357484184680054,0.36425158153199455
2014-06-01,0.7936837525630251,0.20631624743697485
2014-07-01,0.6949569565964816,0.3050430434035184
2014-08-01,0.8006510582432754,0.19934894175672457
2014-09-01,0.7655815146087896,0.23441848539121035
2014-10-01,0.7162439450700823,0.28375605492991773
2014-11-01,0.4819381484728696,0.5180618515271305
2014-12-01,0.6821887014452587,0.31781129855474133
2015-01-01,0.8347511211938963,0.16524887880610373
2015-02-01,0.8837086366121002,0.1162913633878998
2015-03-01,0.6664448016821619,0.3335551983178381
2015-04-01,0.500496661557369,0.49950333844263095
2015-05-01,0.3870611351919899,0.6129388648080101
2015-06-01,0.4116296547566772,0.5883703452433229
2015-07-01,0.48438919717819123,0.5156108028218087
2015-08-01,0.24481720977694163,0.7551827902230583
2015-09-01,0.6273029763816904,0.3726970236183096
2015-10-01,0.683005059046981,0.31699494095301906
2015-11-01,0.24062501874730566,0.7593749812526943
2015-12-01,0.4400480602068187,0.5599519397931814
2016-01-01,0.5299747203099747,0.4700252796900253
2016-02-01,0.6911291436850193,0.3088708563149807
2016-03-01,0.49011234799976783,0.5098876520002322
2016-04-01,0.4944961941020237,0.5055038058979763
2016-05-01,0.6239402564493972,0.3760597435506028
2016-06-01,0.4373228398300331,0.5626771601699669
2016-07-01,0.3621825353199035,0.6378174646800965
2016-08-01,0.41524067034139434,0.5847593296586057
2016-09-01,0.4722584105305071,0.5277415894694929
2016-10-01,0.6628782487794768,0.33712175122052324
2016-11-01,0.3199601006842891,0.6800398993157108
2016-12-01,0.4533642153066005,0.5466357846933996
2017-01-01,0.6449363197614667,0.3550636802385333
2017-02-01,0.5894459899963567,0.41055401000364333
2017-03-01,0.5544220927707443,0.4455779072292557
2017-04-01,0.5348991752700709,0.4651008247299291
2017-05-01,0.7844786401869948,0.21552135981300524
2017-06-01,0.7749994902079006,0.2250005097920994
2017-07-01,0.5775381040825749,0.4224618959174251
2017-08-01,0.8780870586629906,0.12191294133700936
2017-09-01,0.7592638273798965,0.2407361726201035
2017-10-01,0.8685307195708081,0.13146928042919193
2017-11-01,0.8701868726628416,0.12981312733715844
2017-12-01,0.8683031691183344,0.13169683088166562
2018-01-01,0.8656232815453226,0.13437671845467736
2018-02-01,0.7968710329122832,0.20312896708771677
2018-03-01,0.8222913922185838,0.17770860778141617
2018-04-01,0.93245013829057,0.06754986170943
2018-05-01,0.8153394477673671,0.1846605522326329
2018-06-01,0.8246612002619169,0.17533879973808308
2018-07-01,0.7559097699294883,0.24409023007051167
2018-08-01,0.744018597024318,0.25598140297568195
2018-09-01,0.7256429500021976,0.2743570499978024
2018-10-01,0.9735782737083486,0.026421726291651404
2018-11-01,0.7287735132796361,0.27122648672036387
2018-12-01,0.6821890666517376,0.3178109333482624
2019-01-01,0.7660939523323812,0.2339060476676188
2019-02-01,0.5398555304718647,0.46014446952813526
2019-03-01,0.7941135099362712,0.20588649006372883
2019-04-01,0.7036228129569513,0.2963771870430487
2019-05-01,0.8479965575243149,0.1520034424756851
2019-06-01,0.6253289222445477,0.3746710777554523
2019-07-01,0.5905735045089863,0.40942649549101373
2019-08-01,0.5738160937631016,0.4261839062368984
2019-09-01,0.735115735933573,0.26488426406642696
2019-10-01,0.8058826483943002,0.19411735160569976
2019-11-01,0.7394397218474484,0.26056027815255156
